algorithm,init,run,seed,f1_compactness,f2_transformed_tolerance,f3_transformed_hamming_avg,f4_balance_var
NSGA2,random_sparse,1,226426964,13.0,0.5,2.073236250530185,0.01775426491023966
NSGA2,random_sparse,1,226426964,76.0,0.07692307692307693,3.172526089852713,0.002766059312431131
NSGA2,random_sparse,1,226426964,14.0,1.0,2.080358319062047,0.015371847537490973
NSGA2,random_sparse,1,226426964,34.0,1.0,6.813288328299874,0.0017123830726646957
NSGA2,random_sparse,1,226426964,13.0,1.0,2.363255439161966,0.01547483692913665
NSGA2,random_sparse,1,226426964,88.0,0.05555555555555555,2.99484085080706,0.002980892361819082
NSGA2,random_sparse,1,226426964,117.0,0.04,2.959567645146099,0.002411522785774439
NSGA2,random_sparse,1,226426964,93.0,0.058823529411764705,2.9103620474406995,0.0028684386655752647
NSGA2,random_sparse,1,226426964,13.0,1.0,2.4094643443969765,0.01477011219715894
NSGA2,random_sparse,1,226426964,108.0,0.047619047619047616,3.0463615903976,0.0022471257027150983
NSGA2,random_sparse,1,226426964,67.0,0.16666666666666666,3.2752329360780066,0.0030286546494861294
NSGA2,random_sparse,1,226426964,12.0,1.0,2.18006120148172,0.01747179026841645
NSGA2,random_sparse,1,226426964,17.0,1.0,2.721544138518308,0.011287043288187552
NSGA2,random_sparse,1,226426964,82.0,0.08333333333333333,3.3653265417500453,0.002429081487969114
NSGA2,random_sparse,1,226426964,9.0,1.0,2.229249011857707,0.023360872189527773
NSGA2,random_sparse,1,226426964,87.0,0.06666666666666667,3.1490180978051594,0.0025472060145100782
NSGA2,random_sparse,1,226426964,83.0,0.06666666666666667,2.805381595900878,0.0035128541193668833
NSGA2,random_sparse,1,226426964,49.0,0.16666666666666666,3.622730549911516,0.003208346416174153
NSGA2,random_sparse,1,226426964,55.0,0.3333333333333333,4.361948955916473,0.0022356801377285697
NSGA2,random_sparse,1,226426964,95.0,0.05555555555555555,2.884522207267833,0.002954671361080423
NSGA2,random_sparse,1,226426964,86.0,0.06666666666666667,3.410850532681692,0.002313584033320321
NSGA2,random_sparse,1,226426964,28.0,1.0,3.763584366062917,0.00516299019985239
NSGA2,random_sparse,1,226426964,14.0,0.5,2.275176487537819,0.014186510342404863
NSGA2,random_sparse,1,226426964,38.0,0.5,6.194219653179191,0.0016155857267640067
NSGA2,random_sparse,1,226426964,30.0,1.0,6.967263743051267,0.001636604987173657
NSGA2,random_sparse,1,226426964,45.0,0.3333333333333333,4.28065441052454,0.002985651974929838
NSGA2,random_sparse,1,226426964,23.0,0.5,3.049365303244006,0.00723289869620269
NSGA2,random_sparse,1,226426964,30.0,1.0,6.451858913250716,0.001882072463099887
NSGA2,random_sparse,1,226426964,30.0,0.2,2.3720734613767,0.008671760167440755
NSGA2,random_sparse,1,226426964,46.0,0.5,4.7533895199706855,0.0025282460412612024
NSGA2,random_sparse,1,226426964,16.0,0.5,2.235046439628483,0.013022893319744641
NSGA2,random_sparse,1,226426964,43.0,0.3333333333333333,4.311083459248067,0.002935386979651696
NSGA2,random_sparse,1,226426964,77.0,0.08333333333333333,3.4533815752852766,0.002349837999030652
NSGA2,random_sparse,1,226426964,11.0,1.0,2.115240368223662,0.019596740066203898
NSGA2,random_sparse,1,226426964,24.0,1.0,4.484346529733311,0.005050229802655575
NSGA2,random_sparse,1,226426964,16.0,0.5,2.3857237276933247,0.012300086761347143
NSGA2,random_sparse,1,226426964,60.0,0.1,2.8256513026052104,0.004230253340710559
NSGA2,random_sparse,1,226426964,29.0,0.3333333333333333,2.721464226289518,0.007773735892651644
NSGA2,random_sparse,1,226426964,109.0,0.047619047619047616,3.134132041804741,0.002098573277688554
NSGA2,random_sparse,1,226426964,35.0,0.5,5.861915367483296,0.001709389618228459
NSGA2,random_sparse,1,226426964,32.0,0.5,4.755104729284679,0.00283837806506331
NSGA2,random_sparse,1,226426964,37.0,0.5,6.364135407136323,0.0015495756177304656
NSGA2,random_sparse,1,226426964,36.0,0.3333333333333333,3.7412935323383087,0.004035272894555937
NSGA2,random_sparse,1,226426964,91.0,0.06666666666666667,3.4443325951278436,0.0020461283187070333
NSGA2,random_sparse,1,226426964,31.0,1.0,4.411252680711493,0.0037971565243479465
NSGA2,random_sparse,1,226426964,72.0,0.07692307692307693,2.829628597310292,0.003336198155840529
NSGA2,random_sparse,1,226426964,15.0,1.0,2.3727387463188894,0.012774560719614966
NSGA2,random_sparse,1,226426964,27.0,1.0,4.822802850356294,0.0037954901882248765
NSGA2,random_sparse,1,226426964,11.0,1.0,2.2296495956873312,0.01907869774538675
NSGA2,random_sparse,1,226426964,23.0,0.5,2.587672052663076,0.009703048592813391
NSGA2,random_sparse,1,226426964,58.0,0.2,4.2878489972473455,0.0020195062150712307
NSGA2,random_sparse,1,226426964,31.0,1.0,6.134736842105263,0.0018457506869306323
NSGA2,random_sparse,1,226426964,40.0,0.5,5.4637926858803585,0.0016599214545294303
NSGA2,random_sparse,1,226426964,13.0,1.0,2.213768115942029,0.015598729600888572
NSGA2,random_sparse,1,226426964,57.0,0.1111111111111111,2.9465194079098116,0.0038208292615144416
NSGA2,random_sparse,1,226426964,91.0,0.0625,3.0919003584445317,0.002555061080856525
NSGA2,random_sparse,1,226426964,21.0,1.0,4.171891511095455,0.005770894361131255
NSGA2,random_sparse,1,226426964,83.0,0.07142857142857142,3.3038323099724756,0.002304413375274566
NSGA2,random_sparse,2,1068195377,12.0,1.0,1.9830061529446235,0.022661899936566948
NSGA2,random_sparse,2,1068195377,131.0,0.037037037037037035,2.850188060565146,0.0028026893000211044
NSGA2,random_sparse,2,1068195377,14.0,1.0,2.4873208379272325,0.013276888911215725
